tag_short,date,split,total_daily_duration,visit_count,avg_visit_duration,max_absence_hours,is_sick,health_note,ae_score,ae_anomaly,if_score,if_anomaly
1120,2024-11-07,test,174.222,7,24.888857142857145,10.02998,0,,0.3455084296736144,0,0.4074060742272101,0
1122,2024-10-11,train,1629.5679999999998,26,62.6756923076923,2.4998122222222223,0,,0.4120538880066842,0,0.6776304746306597,1
1122,2024-10-12,train,1074.353,14,76.7395,9.214798888888888,0,,0.0330463616583543,0,0.4630627033207976,0
1122,2024-10-13,train,961.801,7,137.40014285714287,18.73715361111111,0,,0.642359008721674,0,0.47942775425948647,0
1122,2024-10-14,train,486.3560000000001,6,81.05933333333334,17.48371722222222,0,,0.03878306340336396,0,0.38675971111295665,0
1122,2024-10-16,train,290.965,4,72.74125,38.92607555555555,0,,1.486475651272368,0,0.4957349003389657,0
1122,2024-10-17,train,640.5050000000001,8,80.06312500000001,19.26053027777778,0,,0.06133541445196798,0,0.4125093222050361,0
1122,2024-10-18,train,644.479,6,107.41316666666668,15.143688888888889,0,,0.16973310321497864,0,0.401320421253057,0
1122,2024-10-19,train,808.983,7,115.569,13.009154722222222,0,,0.22692774483893866,0,0.4182812041659496,0
1122,2024-10-20,train,416.377,8,52.047125,29.03781944444444,0,,0.44172663957033403,0,0.45278601457304,0
1122,2024-10-21,train,768.758,5,153.7516,7.742718333333333,0,,0.6037251787979507,0,0.4616947461454518,0
1122,2024-10-22,train,835.7429999999999,8,104.467875,19.85802805555555,0,,0.2477455509487525,0,0.4487792513898094,0
1122,2024-10-23,train,668.189,5,133.6378,13.881112222222225,0,,0.41172564264203626,0,0.41825007074362375,0
1122,2024-10-24,train,363.662,7,51.95171428571429,20.57823666666667,0,,0.05013229685775299,0,0.4035682342284624,0
1122,2024-10-25,train,450.21400000000006,8,56.27675000000001,18.585806666666667,0,,0.030967371128511334,0,0.39582259196826347,0
1122,2024-10-26,train,303.907,7,43.41528571428571,15.03381,0,,0.06995012243600357,0,0.3789153811270717,0
1122,2024-10-27,train,1.553,1,1.553,19.249785,0,,0.4034000961599321,0,0.5639890576366936,1
1122,2024-10-28,train,651.675,9,72.40833333333333,27.42832638888889,0,,0.36739868715849217,0,0.4681938480438768,0
1122,2024-10-29,train,963.794,5,192.7588,13.735091111111112,0,,1.4487288612729075,0,0.4832004219387798,0
1122,2024-10-30,test,429.969,7,61.424142857142854,17.99778722222222,0,,0.011698860462191579,0,0.38119462517856056,0
1122,2024-10-31,test,561.0020000000001,7,80.14314285714286,16.856546944444446,0,,0.02729991869419513,0,0.388204511491898,0
1122,2024-11-01,test,851.9010000000001,4,212.97525,18.725302222222226,0,,2.101807516325322,0,0.5016297364622445,1
1122,2024-11-02,test,115.115,2,57.5575,21.84031361111111,0,,0.07895450791101313,0,0.43280885945108666,0
1122,2024-11-03,test,610.302,7,87.186,17.01568111111111,0,,0.057740081467308406,0,0.3880018232382995,0
1122,2024-11-04,test,1365.831,5,273.1662,12.111224444444446,0,,3.788988723108764,1,0.613773211125893,1
1122,2024-11-05,test,713.688,7,101.95542857142856,13.152180555555557,0,,0.11457391349007491,0,0.3965134529513551,0
1122,2024-11-06,test,302.508,12,25.209,17.630279722222223,0,,0.4406419248730244,0,0.4464851778555758,0
1122,2024-11-07,test,312.13,10,31.213,12.322951944444444,0,,0.2895004050872469,0,0.39382138749363726,0
1123,2024-10-20,train,0.125,1,0.125,13.460318888888887,0,,0.5138711340686909,0,0.5590429473217234,1
1123,2024-10-21,train,727.788,5,145.5576,22.114970833333334,0,,0.8750830752668761,0,0.48368239726819456,0
1123,2024-10-22,train,556.541,9,61.8378888888889,15.971259444444444,0,,0.013244635515652725,0,0.39164446935842223,0
1123,2024-10-23,train,386.827,5,77.3654,15.20265888888889,0,,0.017587602825451323,0,0.3716662359082722,0
1123,2024-10-24,train,298.78499999999997,4,74.69624999999999,12.328274722222222,0,,0.04445004604093988,0,0.3799137174925782,0
1123,2024-10-25,train,400.039,5,80.0078,14.365881666666668,0,,0.024129068159860226,0,0.37454170389774094,0
1123,2024-10-26,train,70.688,2,35.344,20.93478361111111,0,,0.11112619467168491,0,0.44042914047615267,0
1123,2024-10-27,train,1360.991,17,80.05829411764705,14.682028888888889,0,,0.013200238180692788,0,0.5619810823550784,1
1123,2024-10-28,train,57.257,1,57.257,17.251647777777777,0,,0.13723169031867313,0,0.4474106956440812,0
1123,2024-10-29,train,382.369,5,76.47380000000001,20.456897777777776,0,,0.069050707129063,0,0.40096084689140904,0
1123,2024-10-30,test,278.966,7,39.85228571428571,14.85714361111111,0,,0.0935500085102848,0,0.38406717547473174,0
1123,2024-10-31,test,102.394,2,51.197,23.195175277777775,0,,0.11919505527276068,0,0.4498163254101558,0
1123,2024-11-01,test,348.449,3,116.14966666666668,16.238788333333332,0,,0.25479183400898875,0,0.4096909704700252,0
1123,2024-11-02,test,59.108,1,59.108,22.415332222222226,0,,0.1588196912496211,0,0.4714856570361756,0
1123,2024-11-03,test,363.333,4,90.83325,15.10039222222222,0,,0.07031891174111118,0,0.37235265332627004,0
1123,2024-11-04,test,278.039,4,69.50975,19.580490833333336,0,,0.031614446575215976,0,0.397352365611648,0
1123,2024-11-05,test,415.726,2,207.863,15.698178333333336,0,,1.5815620688021426,0,0.5099950336185847,1
1123,2024-11-06,test,196.827,6,32.8045,20.976784722222224,0,,0.10598202808346124,0,0.42152507233009695,0
1123,2024-11-07,test,222.214,5,44.4428,11.09543888888889,0,,0.1302923190816508,0,0.38564731088926907,0
1124,2024-10-11,train,1034.795,33,31.357424242424244,2.7151574999999997,0,,2.399039463506235,1,0.6593318226474018,1
1124,2024-10-12,train,548.756,16,34.29725,5.055119444444444,0,,0.6808182565331138,0,0.4672745615748297,0
1124,2024-10-13,train,649.899,10,64.9899,11.208770833333332,0,,0.035277594447102406,0,0.39347415508253425,0
1124,2024-10-14,train,561.281,9,62.36455555555555,7.4601113888888895,0,,0.1249248328973626,0,0.3968368268234186,0
1124,2024-10-16,train,456.785,5,91.357,38.47125111111111,0,,1.5480537938834917,0,0.49612465534068495,0
1124,2024-10-17,train,597.985,7,85.42642857142857,19.67091888888889,0,,0.0960113390802908,0,0.4044138943350004,0
1124,2024-10-18,train,810.505,7,115.78642857142856,5.2257686111111115,0,,0.2849348060740623,0,0.45763421311011765,0
1124,2024-10-19,train,228.252,2,114.126,14.760862222222222,0,,0.24687189619340638,0,0.4218446763001258,0
1124,2024-10-20,train,1126.963,11,102.4511818181818,21.040854444444445,0,,0.2585592158400415,0,0.5428257502417917,1
1124,2024-10-21,train,721.706,8,90.21325,9.390995555555556,0,,0.07684550690590637,0,0.38843463971381526,0
1124,2024-10-22,train,820.491,11,74.5900909090909,14.977258055555556,0,,0.006044696073408791,0,0.4306108053461652,0
1124,2024-10-23,train,542.627,7,77.51814285714285,9.489325555555556,0,,0.056034136727853935,0,0.37827435866096787,0
1124,2024-10-24,train,448.912,6,74.81866666666667,12.191318888888889,0,,0.022850714882541114,0,0.37649278000939196,0
1124,2024-10-25,train,751.23,11,68.29363636363637,9.140842500000002,0,,0.05849364509041009,0,0.4035997683272906,0
1124,2024-10-26,train,575.813,12,47.98441666666667,10.950349722222224,0,,0.17150382612319579,0,0.40460756989538676,0
1124,2024-10-27,train,1029.04,19,54.16,6.7500922222222215,0,,0.3167146165350462,0,0.5160974733560514,1
1124,2024-10-28,train,410.672,4,102.668,11.94078138888889,0,,0.12490335854961745,0,0.389799190648331,0
1124,2024-10-29,train,533.795,14,38.128214285714286,13.2071,0,,0.3395745990342868,0,0.42528962548508964,0
1124,2024-10-30,test,491.233,12,40.936083333333336,10.331492222222224,0,,0.2680317841443981,0,0.40299848333008315,0
1124,2024-10-31,test,378.046,4,94.5115,8.366609444444444,0,,0.13862478353994437,0,0.39507570694435956,0
1124,2024-11-01,test,376.41,4,94.1025,10.1299375,0,,0.10703194721115741,0,0.38240047330749133,0
1124,2024-11-02,test,383.543,5,76.7086,11.17405638888889,0,,0.047495723285769065,0,0.37565896099126583,0
1124,2024-11-03,test,444.097,4,111.02425,9.508381666666669,0,,0.18365089117626066,0,0.4024722322920178,0
1124,2024-11-04,test,365.215,4,91.30375,14.227125277777777,0,,0.07026043179193943,0,0.3752194499794299,0
1124,2024-11-05,test,359.026,5,71.8052,16.10411611111111,0,,0.008250045450927682,0,0.3737481231772659,0
1124,2024-11-06,test,324.93399999999997,9,36.10377777777777,11.6195125,0,,0.21733073790831633,0,0.384234096844948,0
1124,2024-11-07,test,600.968,7,85.85257142857142,7.462194444444445,0,,0.10420307701108333,0,0.40086379542727074,0
1125,2024-10-11,train,149.90200000000002,15,9.993466666666668,2.638865833333333,0,,1.4028360145354757,0,0.5178114661788901,1
1125,2024-10-12,train,162.31,14,11.593571428571428,11.436703333333332,0,,0.9570339075142236,0,0.4743803225338008,0
1125,2024-10-13,train,517.8009999999999,13,39.830846153846146,14.560264722222223,0,,0.2644305257208593,0,0.42228188757669993,0
1125,2024-10-14,train,65.845,4,16.46125,12.069615555555556,0,,0.3337977389837753,0,0.4237451177697951,0
1125,2024-10-16,train,68.179,2,34.0895,47.496448888888885,0,,3.038551891678132,1,0.5832134757955382,1
1125,2024-10-18,train,244.688,9,27.187555555555555,39.03095166666667,0,,1.6821772946428617,0,0.5425632138382431,1
1125,2024-10-19,train,64.2,1,64.2,23.32386361111111,0,,0.1919905912438124,0,0.4758630371978009,0
1125,2024-10-20,train,65.219,3,21.739666666666665,10.943718333333331,0,,0.35050710196025925,0,0.4187082873732786,0
1125,2024-10-21,train,292.715,16,18.2946875,7.932394722222222,0,,1.0238553912002906,0,0.4580511168973287,0
1125,2024-10-22,train,125.147,3,41.715666666666664,15.602660833333331,0,,0.06592349112322995,0,0.3960749257262138,0
1125,2024-10-23,train,169.43,5,33.886,13.833773055555556,0,,0.12171224750891513,0,0.39473368910212,0
1125,2024-10-24,train,50.236,3,16.745333333333335,15.087951944444445,0,,0.23477790625531597,0,0.426607129906398,0
1125,2024-10-25,train,82.45700000000001,2,41.2285,20.38674138888889,0,,0.07992725147061369,0,0.4312745831387582,0
1125,2024-10-26,train,156.417,3,52.139,18.98245527777778,0,,0.011398143079349754,0,0.40491834207064514,0
1125,2024-10-27,train,614.636,21,29.26838095238095,16.67890277777778,0,,1.1072196881602865,0,0.5450011981104452,1
1125,2024-10-28,train,96.11,2,48.05500000000001,19.083960555555556,0,,0.05219721479750401,0,0.42497080322998426,0
1125,2024-10-29,train,69.696,2,34.848,10.844924722222222,0,,0.299836533734843,0,0.4333049792055822,0
1125,2024-10-30,test,174.268,6,29.044666666666668,14.608095,0,,0.15738281308421137,0,0.4001309929194893,0
1125,2024-10-31,test,147.334,3,49.111333333333334,16.774543611111113,0,,0.02689747638098253,0,0.39528055316128974,0
1125,2024-11-01,test,45.42700000000001,1,45.42700000000001,20.159988055555555,0,,0.12629342007782396,0,0.4626837837320781,0
1125,2024-11-02,test,113.805,3,37.935,19.514911666666663,0,,0.049116812596162254,0,0.41701008917713644,0
1125,2024-11-03,test,178.17,4,44.5425,8.774655000000001,0,,0.22248799022244797,0,0.4042622056132472,0
1125,2024-11-04,test,176.03300000000002,2,88.01650000000001,19.156603888888892,0,,0.13865427326006277,0,0.4269379773509855,0
1125,2024-11-05,test,176.622,6,29.437,17.16798222222222,0,,0.11904588490103127,0,0.4025801407362604,0
1125,2024-11-06,test,32.823,3,10.941,15.112885277777778,0,,0.29196176693218845,0,0.44861656797945765,0
1125,2024-11-07,test,106.428,4,26.607,5.414966944444445,0,,0.5637553026483287,0,0.4659027012636358,0
1127,2024-10-11,train,859.0319999999999,26,33.039692307692306,3.861317222222222,0,,1.4690645529992716,0,0.5772034868396055,1
1127,2024-10-12,train,769.1450000000001,23,33.441086956521744,5.371047222222223,0,,1.1511216305911922,0,0.5550243532132841,1
1127,2024-10-13,train,346.034,4,86.5085,15.607486666666668,0,,0.054572811033583316,0,0.375467929441158,0
1127,2024-10-14,train,305.578,4,76.3945,7.152509444444444,0,,0.16004407658506412,0,0.4139787534259697,0
1127,2024-10-16,train,104.581,3,34.86033333333334,48.161586666666665,0,,3.137193363791023,1,0.5726856365476711,1
1127,2024-10-17,train,857.432,3,285.8106666666667,9.687292222222222,0,,3.4280102880713925,1,0.6011168528520774,1
1127,2024-10-18,train,622.556,3,207.5186666666667,10.3571475,0,,1.4145243891261365,0,0.49625545224366985,0
1127,2024-10-19,train,1341.809,4,335.45225,15.352726666666666,0,,6.267750995885161,1,0.6581144079361749,1
1127,2024-10-20,train,1726.333,9,191.81477777777775,10.590124722222225,0,,1.8313340171611328,0,0.6143878820456598,1
1127,2024-10-21,train,1378.799,8,172.349875,11.787675277777778,0,,1.2000858652823523,0,0.5478716112907487,1
1127,2024-10-22,train,637.699,7,91.09985714285712,7.613761111111112,0,,0.1115334048393532,0,0.4055991322427994,0
1127,2024-10-23,train,671.55,4,167.8875,14.001734722222222,0,,0.8769218516227931,0,0.4460181403045216,0
1127,2024-10-24,train,537.103,9,59.67811111111111,13.468523333333334,0,,0.026335600246701445,0,0.37755864583128634,0
1127,2024-10-25,train,242.5,4,60.625,9.02099111111111,0,,0.13332252325348345,0,0.3860328054924614,0
1127,2024-10-26,train,706.809,6,117.8015,22.25565194444444,0,,0.4782027725879583,0,0.4555536924109519,0
1127,2024-10-27,train,699.096,13,53.77661538461538,8.498197222222222,0,,0.17608802606417032,0,0.4222957841174868,0
1127,2024-10-28,train,123.028,13,9.463692307692307,12.48945138888889,0,,0.8976360200594393,0,0.4838603268067552,0
1127,2024-10-29,train,251.058,3,83.68599999999999,7.673491111111111,0,,0.16593022942839872,0,0.412303235226715,0
1127,2024-10-30,test,201.238,3,67.07933333333334,19.97722083333333,0,,0.0309607540304122,0,0.4134239059531691,0
1127,2024-10-31,test,229.346,4,57.3365,20.690504166666667,0,,0.021679532140982137,0,0.4024310876545938,0
1127,2024-11-01,test,320.66599999999994,3,106.88866666666664,10.435435,0,,0.16054977136286447,0,0.40421492019726224,0
1127,2024-11-02,test,94.857,1,94.857,15.625650555555554,0,,0.25706611647439875,0,0.4672600005322613,0
1127,2024-11-03,test,653.156,6,108.85933333333332,24.552598055555556,0,,0.4620048845917503,0,0.4567144427382525,0
1127,2024-11-04,test,329.527,3,109.84233333333331,16.62335861111111,0,,0.20827273449410622,0,0.4034198079452953,0
1127,2024-11-05,test,495.165,3,165.05499999999998,14.591354999999998,0,,0.8024141973385506,0,0.45042743668185237,0
1127,2024-11-06,test,163.868,8,20.4835,5.072495,0,,0.6495917489346199,0,0.4542084730941327,0
1127,2024-11-07,test,277.433,7,39.63328571428571,11.940884444444444,0,,0.14719277476713072,0,0.38110688554244676,0
1129,2024-10-11,train,933.494,16,58.343374999999995,9.885104444444444,1,пневмония??,0.1442979564376934,0,0.46385633416800026,0
1129,2024-10-12,train,285.471,15,19.0314,6.410611388888889,1,пневмония??,0.961976210825743,0,0.4596772976457219,0
1129,2024-10-13,train,546.486,12,45.5405,16.2172,1,пневмония??,0.16118943285212559,0,0.41530604198703003,0
1129,2024-10-14,train,296.584,5,59.3168,17.188434722222222,1,пневмония??,0.002664763945390695,0,0.3797870657920047,0
1129,2024-10-16,train,190.041,3,63.347,39.868626388888885,1,пневмония??,1.6059461398531698,0,0.5073658524672934,1
1129,2024-10-17,train,615.086,5,123.0172,16.91722222222222,1,пневмония??,0.3493410745631931,0,0.4055431519637886,0
1129,2024-10-18,train,214.737,3,71.57900000000001,17.175369444444446,1,пневмония??,0.02284207978592765,0,0.39313838960963315,0
1129,2024-10-19,train,289.669,5,57.9338,16.796448333333334,1,пневмония??,0.0037462670387868637,0,0.37781792631668304,0
1129,2024-10-20,train,615.979,7,87.997,8.157098055555556,1,пневмония??,0.09335648956430627,0,0.3931900869770173,0
1129,2024-10-21,train,963.98,19,50.735789473684214,8.135513333333334,1,пневмония??,0.3551106881103096,0,0.5017984765182746,1
1129,2024-10-22,train,292.744,5,58.54880000000001,14.3345175,1,пневмония??,0.01831129872356027,0,0.37364238973627034,0
1129,2024-10-23,train,1227.746,8,153.46825,8.84453388888889,1,пневмония??,0.7620757071293424,0,0.5228547530172493,1
1129,2024-10-24,train,369.946,6,61.657666666666664,16.6304725,1,пневмония??,0.0019304550313285697,0,0.37200116916361786,0
1129,2024-10-25,train,259.277,4,64.81925,14.582986111111111,1,пневмония??,0.01498024176701633,0,0.3764087260044792,0
1129,2024-10-26,train,405.69000000000005,6,67.61500000000001,17.202611944444445,1,пневмония??,0.0050403414587665875,0,0.37714778932624343,0
1129,2024-10-27,train,761.64,13,58.58769230769231,7.820640833333334,1,пневмония??,0.14773252007444657,0,0.43001496681412993,0
1129,2024-10-28,train,173.096,6,28.849333333333337,18.809269166666667,1,пневмония??,0.11447029916279038,0,0.41076441984913437,0
1129,2024-10-29,train,381.538,5,76.30760000000001,17.679902777777777,1,пневмония??,0.027117957309144423,0,0.37974238206658933,0
1129,2024-10-30,test,289.491,7,41.35585714285714,16.27472388888889,1,пневмония??,0.07154696257828026,0,0.3819352599774152,0
1129,2024-10-31,test,263.015,2,131.5075,17.411683055555557,1,пневмония??,0.4461748386395936,0,0.44529935460252523,0
1129,2024-11-01,test,240.048,3,80.016,19.32289777777778,1,пневмония??,0.06646977660995229,0,0.3997606798578196,0
1129,2024-11-02,test,97.872,2,48.936,24.894245277777777,1,пневмония??,0.18709709134921124,0,0.4532346302289312,0
1129,2024-11-03,test,260.764,4,65.191,9.383974166666668,1,пневмония??,0.10983424530003232,0,0.38487693757434643,0
1129,2024-11-04,test,436.4059999999999,6,72.73433333333332,13.899282777777778,1,пневмония??,0.00837330670515871,0,0.37208500223957397,0
1129,2024-11-05,test,344.696,4,86.174,12.201916111111112,1,пневмония??,0.06256865970435817,0,0.3757557755760658,0
1129,2024-11-06,test,203.209,5,40.6418,19.728337777777774,1,пневмония??,0.03942223095697011,0,0.4040964390812439,0
1129,2024-11-07,test,85.869,4,21.46725,12.278309444444444,1,пневмония??,0.27400826720088506,0,0.41581705242625805,0
1133,2024-10-11,train,172.686,20,8.6343,3.365065,0,,2.0030898525496927,0,0.5379065942387599,1
1133,2024-10-12,train,564.139,20,28.20695,5.157554444444444,0,,1.122725495078808,0,0.5056498844479822,1
1133,2024-10-13,train,327.919,9,36.43544444444444,10.457358055555556,0,,0.24141335056114582,0,0.38749353540614195,0
1133,2024-10-14,train,610.453,9,67.82811111111111,8.636485833333333,0,,0.07737540943474697,0,0.3891825427682786,0
1133,2024-10-16,train,325.286,8,40.66075,38.79398472222222,0,,1.5213114420866065,0,0.518865933847798,1
1133,2024-10-17,train,143.068,3,47.68933333333334,17.90880472222222,0,,0.02014983312970292,0,0.39999823082795544,0
1133,2024-10-18,train,587.051,7,83.86442857142858,6.676403888888889,0,,0.1216870621686679,0,0.40683100338361416,0
1133,2024-10-19,train,420.393,7,60.05614285714286,11.436470833333331,0,,0.04672597871671006,0,0.3682143671336682,0
1133,2024-10-20,train,575.7909999999999,11,52.34463636363636,11.011559444444444,0,,0.11494814785166464,0,0.398543405173371,0
1133,2024-10-21,train,429.6,7,61.371428571428574,12.002509166666668,0,,0.03382876734132127,0,0.36574837850451875,0
1133,2024-10-22,train,574.059,8,71.757375,9.207757777777775,0,,0.05952709326148869,0,0.3823469481999313,0
1133,2024-10-23,train,498.838,6,83.13966666666667,11.433075555555556,0,,0.04103148696970739,0,0.37859289134609536,0
1133,2024-10-24,train,345.131,5,69.02619999999999,13.652356388888888,0,,0.015626890640300612,0,0.3775279221661218,0
1133,2024-10-25,train,448.727,5,89.74539999999999,14.126153055555555,0,,0.05528807689724593,0,0.3752430411975945,0
1133,2024-10-26,train,736.44,6,122.74,14.52709777777778,0,,0.3098113473893977,0,0.41565529014035474,0
1133,2024-10-27,train,303.453,13,23.34253846153846,9.17708388888889,0,,0.6358773604616835,0,0.433146080893383,0
1133,2024-10-28,train,347.353,10,34.7353,9.684956111111113,0,,0.30450964000325503,0,0.39554449787236085,0
1133,2024-10-29,train,320.87,8,40.10875,10.349799166666669,0,,0.1930795170176895,0,0.3830300108113685,0
1133,2024-10-30,test,364.568,4,91.142,11.319533055555556,0,,0.08410529804448122,0,0.3759382848315153,0
1133,2024-10-31,test,325.549,5,65.10979999999999,16.179630555555555,0,,0.0024141776257941405,0,0.37406175262969094,0
1133,2024-11-01,test,260.512,2,130.256,11.504871944444444,0,,0.3462146152016867,0,0.4422579895338258,0
1133,2024-11-02,test,84.858,2,42.429,13.569052222222224,0,,0.1594214453096436,0,0.416164038053608,0
1133,2024-11-03,test,168.464,2,84.232,18.34928111111111,0,,0.11188209456936914,0,0.42532830691963625,0
1133,2024-11-04,test,103.486,1,103.486,16.43896416666667,0,,0.3095547792287642,0,0.4828312677863008,0
1133,2024-11-05,test,504.758,7,72.10828571428571,20.310062777777777,0,,0.0527591689905956,0,0.40083606203636235,0
1133,2024-11-06,test,114.922,3,38.30733333333333,18.347341944444445,0,,0.045392585793783566,0,0.412483922235806,0
1133,2024-11-07,test,517.7439999999999,5,103.5488,8.352852777777779,0,,0.15328295293734065,0,0.39731472439992876,0
1134,2024-10-11,train,62.164,9,6.907111111111111,3.161823888888889,0,,1.0435396470394043,0,0.5073836815010675,1
1134,2024-10-12,train,552.112,20,27.6056,8.451925,0,,1.0669155135554753,0,0.49279048241210777,0
1134,2024-10-13,train,308.01599999999996,9,34.224,11.498935,0,,0.24032785819140468,0,0.3846891897637889,0
1134,2024-10-14,train,692.361,11,62.94190909090909,14.058603055555556,0,,0.023582401743057358,0,0.40772522192393734,0
1134,2024-10-16,train,195.80900000000003,4,48.95225000000001,40.0882275,0,,1.628736765850192,0,0.4935545542896745,0
1134,2024-10-17,train,898.644,9,99.84933333333332,7.775896111111111,0,,0.13877780382002197,0,0.44112712526154313,0
1134,2024-10-18,train,588.254,8,73.53175,12.933736111111113,0,,0.00816696895462672,0,0.37966231491836994,0
1134,2024-10-19,train,311.77700000000004,7,44.539571428571435,13.662734722222222,0,,0.08060788262831485,0,0.3800518765560113,0
1134,2024-10-20,train,465.811,5,93.1622,8.124842222222222,0,,0.12378002497298007,0,0.3930063569588535,0
1134,2024-10-21,train,471.103,16,29.4439375,14.947657222222222,0,,0.6317055246479815,0,0.46398293827426323,0
1134,2024-10-22,train,187.873,3,62.62433333333333,16.46741,0,,0.015387645344143898,0,0.3940853426163162,0
1134,2024-10-23,train,152.408,2,76.204,16.666101944444442,0,,0.07992693875447097,0,0.4195608210709589,0
1134,2024-10-24,train,359.851,10,35.9851,19.10834583333333,0,,0.20027008322790227,0,0.4151017808958831,0
1134,2024-10-25,train,174.76999999999998,2,87.38499999999999,9.149072222222223,0,,0.20005123138686945,0,0.42902353667705234,0
1134,2024-10-26,train,457.591,9,50.84344444444445,20.552873333333338,0,,0.08777063420194278,0,0.41702449848994755,0
1134,2024-10-27,train,350.879,8,43.859875,12.85826138888889,0,,0.10850485042047162,0,0.38003638979806187,0
1134,2024-10-28,train,161.45800000000003,7,23.065428571428576,13.376989444444444,0,,0.26657416771509945,0,0.4081411607243406,0
1134,2024-10-29,train,101.596,3,33.86533333333333,6.712621944444444,0,,0.4560240446966745,0,0.4557343686097883,0
1134,2024-10-30,test,168.564,4,42.141,20.073412777777776,0,,0.026587580795495655,0,0.4060878703855943,0
1134,2024-10-31,test,129.409,5,25.8818,21.09629138888889,0,,0.12949997607628258,0,0.4430434577654856,0
1134,2024-11-01,test,214.617,5,42.9234,19.05078138888889,0,,0.029247286417472994,0,0.39505031588547984,0
1134,2024-11-02,test,93.79,3,31.263333333333332,13.213165555555555,0,,0.1831239128460696,0,0.4068186207907062,0
1134,2024-11-03,test,178.519,2,89.2595,13.368526944444444,0,,0.12886172836589044,0,0.4144997270129192,0
1134,2024-11-04,test,283.547,10,28.3547,15.83007388888889,0,,0.2834288317318713,0,0.4037980522903325,0
1134,2024-11-05,test,283.13599999999997,6,47.18933333333333,14.643406111111112,0,,0.04729207350502616,0,0.37649827538498515,0
1134,2024-11-06,test,58.838,5,11.7676,15.566220833333333,0,,0.27588856696827807,0,0.4390075180437386,0
1134,2024-11-07,test,299.87199999999996,7,42.83885714285714,14.48241111111111,0,,0.0794857348487385,0,0.37819422123807567,0
1135,2024-10-11,train,297.75100000000003,5,59.5502,3.944946666666667,0,,0.3335371436881496,0,0.4218800236099539,0
1135,2024-10-12,train,1212.853,16,75.8033125,13.299255,0,,0.01794930237113609,0,0.5162649515452192,1
1135,2024-10-13,train,348.92999999999995,3,116.31,12.31247,0,,0.21176776186101906,0,0.41375251078738934,0
1135,2024-10-14,train,356.997,7,50.99957142857143,12.464978333333333,0,,0.06506761593531717,0,0.37612374805197,0
1135,2024-10-16,train,77.642,1,77.642,40.36394055555555,0,,1.8221158566497255,0,0.5613498296786449,1
1135,2024-10-17,train,290.38,6,48.39666666666667,16.963838055555556,0,,0.025387828279892843,0,0.38066739880828077,0
1135,2024-10-18,train,895.729,6,149.28816666666668,13.012381111111113,0,,0.6437444982066213,0,0.4503081578755422,0
1135,2024-10-19,train,135.754,2,67.877,9.587560833333333,0,,0.20496320179675376,0,0.4329644258358456,0
1135,2024-10-20,train,1225.7320000000002,6,204.2886666666667,23.22651,0,,2.430234656203125,1,0.5933935748577412,1
1135,2024-10-21,train,698.1659999999999,9,77.574,9.793405,0,,0.04162202611817742,0,0.38987935862413753,0
1135,2024-10-22,train,416.697,8,52.087125,15.70948861111111,0,,0.03573209250662886,0,0.382453003555373,0
1135,2024-10-23,train,376.365,5,75.273,10.350038333333334,0,,0.06185595216194226,0,0.3770996549629654,0
1135,2024-10-24,train,129.064,2,64.532,14.842475277777778,0,,0.08299835375165601,0,0.41270954858077036,0
1135,2024-10-25,train,221.901,2,110.9505,20.375834722222223,0,,0.327334814503027,0,0.437909714129431,0
1135,2024-10-26,train,305.624,5,61.12480000000001,11.304649166666668,0,,0.06205632075097803,0,0.3749241713638302,0
1135,2024-10-27,train,668.657,27,24.765074074074075,10.598407222222225,0,,2.010071038827072,0,0.563994455592975,1
1135,2024-10-28,train,302.094,3,100.698,12.458875833333334,0,,0.12020574769974174,0,0.3959518763163113,0
1135,2024-10-29,train,297.092,6,49.51533333333333,14.109642777777776,0,,0.04442723255031944,0,0.3766538262809128,0
1135,2024-10-30,test,227.153,3,75.71766666666667,7.278375833333333,0,,0.18937099842950467,0,0.4248204084457098,0
1135,2024-10-31,test,622.339,8,77.792375,13.330976111111111,0,,0.009312328747272442,0,0.38738528987754295,0
1135,2024-11-01,test,318.549,4,79.63725,13.740629166666666,0,,0.03692055407668006,0,0.3801109997692232,0
1135,2024-11-02,test,142.48399999999998,2,71.24199999999999,15.1591825,0,,0.0809935831909465,0,0.4129565077707021,0
1135,2024-11-03,test,327.096,3,109.032,15.932846111111113,0,,0.1907800574785861,0,0.40075958531165207,0
1135,2024-11-04,test,343.463,3,114.48766666666668,19.541405555555556,0,,0.320121123578993,0,0.42112551541979726,0
1135,2024-11-05,test,298.5,4,74.625,9.11738361111111,0,,0.10497017777723978,0,0.3890988288427585,0
1135,2024-11-06,test,217.244,5,43.4488,7.332173888888889,0,,0.2715435501913845,0,0.41017131290502556,0
1135,2024-11-07,test,459.295,7,65.61357142857142,12.681650277777775,0,,0.01693550425680569,0,0.3723899496407087,0
1136,2024-10-11,train,127.94,11,11.630909090909093,3.7308175,0,,1.0116779492383863,0,0.4943718358385694,0
1136,2024-10-12,train,145.909,7,20.844142857142856,9.413701388888889,0,,0.4142374568334587,0,0.4225490549596592,0
1136,2024-10-13,train,110.825,3,36.94166666666667,17.267130833333333,0,,0.05782966029572885,0,0.4032351641711206,0
1136,2024-10-14,train,88.371,5,17.6742,9.68832777777778,0,,0.4183434747884971,0,0.43254460144895185,0
1136,2024-10-16,train,339.222,6,56.537,48.92514416666667,0,,3.217211626798776,1,0.5647435245798758,1
